序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
94,000681,视觉中国,2025-01-27,1家机构买入，成功率22.73%,24.18,9.9591,143426346.58,917025411.17,773599064.59,1690624475.76,7261380548.0,1.975193912947,23.282411169397,24.8914,16349477299.74,连续三个交易日内，涨幅偏离值累计达到20%的证券,4.83870968,5.872622,4.46650124,0.99255583
95,000681,视觉中国,2025-01-24,1家机构买入，成功率51.44%,21.99,10.005,375112825.36,622105544.0,246992718.64,869098262.64,3236820160.0,11.588930086249,26.850372269061,22.315,14868693375.57,日涨幅偏离值达到7%的前5只证券,9.95907231,15.27967258,20.55479764,18.4629377
96,000710,贝瑞基因,2025-02-25,1家机构买入，成功率38.91%,14.33,5.2902,65790605.14,167990581.5,102199976.36,270190557.86,1176198404.0,5.593495529008,22.97151202902,25.8789,4560645637.69,日振幅值达到15%的前5只证券,-1.60502442,,,
97,000710,贝瑞基因,2025-02-19,2家机构买入，成功率37.37%,12.67,9.9826,13958849.28,110943570.08,96984720.8,207928290.88,938706992.0,1.487029435059,22.150499852674,24.5607,4032336373.31,日振幅值达到15%的前5只证券,0.23677979,5.68271507,11.28650355,
98,000710,贝瑞基因,2025-02-18,2家机构卖出，成功率32.83%,11.52,-10.0,-19363116.06,68155042.98,87518159.04,155673202.02,915078311.0,-2.116006447453,17.012008715394,24.0903,3666338991.36,日跌幅偏离值达到7%的前5只证券,9.98263889,10.24305556,24.39236111,
99,000710,贝瑞基因,2025-02-12,主力做T，成功率24.11%,10.65,-7.7922,-2584984.77,86565108.39,89150093.16,175715201.55,855856424.0,-0.3020348621,20.530920446769,24.9354,3389454015.45,日跌幅偏离值达到7%的前5只证券,-0.657277,9.29577465,18.96713615,32.3943662
100,000710,贝瑞基因,2025-02-10,2家机构买入，成功率35.62%,10.55,10.0104,20427574.57,107531990.0,87104415.43,194636405.43,942976662.0,2.166286334879,20.640638657715,10.8065,3357628156.15,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.47867299,0.9478673,21.32701422,29.00473934
101,000711,*ST京蓝,2025-01-24,西藏自治区资金买入，成功率23.08%,1.72,4.878,-22791799.21,27901583.08,50693382.29,78594965.37,271057448.0,-8.408475538366,28.99568558249,3.4203,3930594476.84,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,-0.58139535,0.0,-1.74418605,0.0
102,000716,黑芝麻,2025-01-07,1家机构买入，成功率23.50%,6.96,0.8696,5891572.3,63672381.0,57780808.7,121453189.7,829640370.0,0.710135682043,14.639257453202,17.9701,4876814482.56,日振幅值达到15%的前5只证券,5.60344828,4.45402299,5.17241379,12.35632184
103,000716,黑芝麻,2025-01-03,3家机构买入，成功率43.21%,7.66,1.1889,41328941.81,250234947.58,208906005.77,459140953.35,2777705547.0,1.487880594638,16.529504138619,25.9861,5367298697.76,连续三个交易日内，涨幅偏离值累计达到20%的证券,-9.92167102,-9.1383812,-12.01044386,-1.82767624
104,000736,中交地产,2025-01-24,浙江资金卖出，成功率6.67%,7.0,-10.0257,-192816323.61,48308912.22,241125235.83,289434148.05,514565258.0,-37.471694913767,56.248287957676,9.9793,5048862315.0,日跌幅偏离值达到7%的前5只证券,-10.0,-9.28571429,-2.57142857,-1.85714286
105,000737,北方铜业,2025-01-13,普通席位买入，成功率46.52%,9.49,9.9652,199748841.9,254347746.9,54598905.0,308946651.9,991752060.0,20.14100599902,31.151601731989,6.1015,16818834632.08,日涨幅偏离值达到7%的前5只证券,2.63435195,-0.9483667,-0.84299262,-4.53108535
106,000756,新华制药,2025-01-06,主力做T，成功率30.22%,18.43,10.0299,88136236.74,248651050.19,160514813.45,409165863.64,2465494291.0,3.574789731282,16.595693007021,21.5606,8270911473.23,连续三个交易日内，涨幅偏离值累计达到20%的证券,-5.48019533,-6.67390125,-18.77373847,-17.30873576
107,000756,新华制药,2025-01-06,普通席位买入，成功率39.85%,18.43,10.0299,15672569.8,169529489.25,153856919.45,323386408.7,1746293577.0,0.897476232314,18.518444605148,21.5606,8270911473.23,日涨幅偏离值达到7%的前5只证券,-5.48019533,-6.67390125,-18.77373847,-17.30873576
108,000759,中百集团,2025-02-05,1家机构卖出，成功率11.64%,7.82,-10.0115,-37562885.4,109606531.0,147169416.4,256775947.4,907363120.0,-4.139785337539,28.299138651348,17.3881,5127621115.5,日跌幅偏离值达到7%的前5只证券,3.83631714,4.21994885,8.95140665,3.83631714
109,000759,中百集团,2025-01-22,1家机构卖出，成功率26.43%,9.17,-10.0098,-102089375.34,107354872.0,209444247.34,316799119.34,1307010225.0,-7.810908697367,24.238457609618,21.0838,6012824249.25,日跌幅偏离值达到7%的前5只证券,-6.76117775,-5.88876772,-11.45038168,-4.79825518
110,000759,中百集团,2025-01-16,1家机构买入，成功率41.23%,10.6,9.9585,61619570.44,266066178.59,204446608.15,470512786.74,2615665427.0,2.355789460071,17.988263402619,38.8475,6950483865.0,日涨幅偏离值达到7%的前5只证券,-6.60377358,-4.90566038,-19.33962264,-23.11320755
111,000759,中百集团,2025-01-13,普通席位买入，成功率32.88%,9.16,3.1532,50615023.32,169307875.32,118692852.0,288000727.32,1577790021.0,3.207969542609,18.253425581781,27.1107,6006267189.0,日换手率达到20%的前5只证券,3.27510917,5.24017467,10.04366812,-5.13100437
112,000759,中百集团,2025-01-10,西藏自治区资金卖出，成功率12.14%,8.88,-10.0304,22067771.48,131911186.97,109843415.49,241754602.46,1357493782.0,1.625625971376,17.808892067544,22.7176,5822669502.0,日跌幅偏离值达到7%的前5只证券,3.15315315,6.53153153,11.48648649,-2.81531532
113,000759,中百集团,2025-01-09,西藏自治区资金卖出，成功率18.42%,9.87,-10.0273,-22243790.67,143326066.97,165569857.64,308895924.61,2085316646.0,-1.066686477215,14.812902644906,31.187,6471818466.75,日跌幅偏离值达到7%的前5只证券,-10.03039514,-7.1935157,7.39614995,-13.37386018
114,000759,中百集团,2025-01-08,主力做T，成功率30.59%,10.97,4.5758,-110270034.67,270517562.52,380787597.19,651305159.71,2734255949.0,-4.032908283891,23.820197225801,39.4223,7193095094.25,日振幅值达到15%的前5只证券,-10.02734731,-19.05195989,-12.12397448,-16.40838651
115,000759,中百集团,2025-01-08,主力做T，成功率30.59%,10.97,4.5758,-110270034.67,270517562.52,380787597.19,651305159.71,2734255949.0,-4.032908283891,23.820197225801,39.4223,7193095094.25,日换手率达到20%的前5只证券,-10.02734731,-19.05195989,-12.12397448,-16.40838651
116,000759,中百集团,2025-01-07,主力做T，成功率31.74%,10.49,-10.0343,-48061763.63,161442911.31,209504674.94,370947586.25,2097852027.0,-2.290998745928,17.682256969309,30.3793,6878356202.25,日跌幅偏离值达到7%的前5只证券,4.57578646,-5.91039085,-9.81887512,-2.85986654
117,000759,中百集团,2025-01-07,主力做T，成功率5.96%,10.49,-10.0343,-71505567.4,241510411.32,313015978.72,554526390.04,3901651463.0,-1.832700026594,14.212607028041,30.3793,6878356202.25,连续三个交易日内，跌幅偏离值累计达到20%的证券,4.57578646,-5.91039085,-9.81887512,-2.85986654
118,000759,中百集团,2025-01-06,主力做T，成功率26.26%,11.66,-9.9614,-104019575.86,109841188.52,213860764.38,323701952.9,1803799437.0,-5.766692999583,17.945562364648,23.2454,7645532251.5,日跌幅偏离值达到7%的前5只证券,-10.03430532,-5.91766724,-21.44082333,-13.55060034
119,000759,中百集团,2025-01-03,1家机构卖出，成功率37.32%,12.95,-10.0069,4403965.15999997,346228264.26,341824299.1,688052563.36,3892369741.0,0.113143546298,17.676957975304,42.7422,8491393023.75,日换手率达到20%的前5只证券,-9.96138996,-18.996139,-31.42857143,-23.55212355
120,000759,中百集团,2025-01-03,1家机构卖出，成功率37.32%,12.95,-10.0069,4403965.15999997,346228264.26,341824299.1,688052563.36,3892369741.0,0.113143546298,17.676957975304,42.7422,8491393023.75,日振幅值达到15%的前5只证券,-9.96138996,-18.996139,-31.42857143,-23.55212355
121,000759,中百集团,2025-01-03,1家机构卖出，成功率37.32%,12.95,-10.0069,4403965.15999997,346228264.26,341824299.1,688052563.36,3892369741.0,0.113143546298,17.676957975304,42.7422,8491393023.75,日跌幅偏离值达到7%的前5只证券,-9.96138996,-18.996139,-31.42857143,-23.55212355
122,000759,中百集团,2025-01-02,普通席位买入，成功率42.55%,14.39,10.0153,-47286703.45,167522331.75,214809035.2,382331366.95,1775926946.0,-2.662649134105,21.528552613673,19.2036,9435609699.75,日涨幅偏离值达到7%的前5只证券,-10.00694927,-18.97150799,-31.41070188,-26.33773454
123,000759,中百集团,2025-01-02,1家机构买入，成功率19.07%,14.39,10.0153,-151510561.23,301547029.85,453057591.08,754604620.93,4986002452.0,-3.038718145219,15.134461488829,19.2036,9435609699.75,连续三个交易日内，涨幅偏离值累计达到20%的证券,-10.00694927,-18.97150799,-31.41070188,-26.33773454
124,000785,居然智家,2025-02-17,主力做T，成功率35.58%,5.01,-10.0539,-159682238.85,201784573.32,361466812.17,563251385.49,2801032412.0,-5.700835098012,20.108706456839,9.2354,29548700171.46,日跌幅偏离值达到7%的前5只证券,-9.78043912,-7.98403194,-13.17365269,
125,000785,居然智家,2025-02-14,主力做T，成功率16.54%,5.57,10.0791,-127005893.03,307990580.77,434996473.8,742987054.57,4081043150.0,-3.112093853504,18.205812270571,12.77,32851548893.22,日涨幅偏离值达到7%的前5只证券,-10.05385996,-18.85098743,-19.38958707,
126,000785,居然智家,2025-02-13,1家机构买入，成功率38.40%,5.06,10.0,-30628641.11,300495993.04,331124634.15,631620627.19,2631367953.0,-1.163981687741,24.003508383155,9.267,29843597378.76,日涨幅偏离值达到7%的前5只证券,10.07905138,-0.98814229,-11.66007905,
127,000785,居然智家,2025-02-13,1家机构买入，成功率31.53%,5.06,10.0,-49541360.23,372874288.68,422415648.91,795289937.59,3996795328.0,-1.239527075178,19.898190233023,9.267,29843597378.76,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.07905138,-0.98814229,-11.66007905,
128,000785,居然智家,2025-02-11,1家机构买入，成功率44.29%,4.18,10.0,6674507.94999999,131641450.35,124966942.4,256608392.75,900911237.0,0.74086188249,28.483204805447,0.723,24653406530.28,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.04784689,21.05263158,8.13397129,3.58851675
129,000785,居然智家,2025-01-03,普通席位买入，成功率28.79%,4.17,10.0264,34091301.74,255150669.03,221059367.29,476210036.32,1949125226.0,1.749056514443,24.431987743408,8.306,24697934999.79,日涨幅偏离值达到7%的前5只证券,-4.07673861,-3.35731415,-12.94964029,-17.98561151
130,000785,居然智家,2025-01-03,主力做T，成功率29.07%,4.17,10.0264,-35417242.76,294471692.02,329888934.78,624360626.8,2958743974.0,-1.197036413804,21.102218789006,8.306,24697934999.79,连续三个交易日内，涨幅偏离值累计达到20%的证券,-4.07673861,-3.35731415,-12.94964029,-17.98561151
131,000785,居然智家,2025-01-03,普通席位买入，成功率28.79%,4.17,10.0264,34091301.74,255150669.03,221059367.29,476210036.32,1949125226.0,1.749056514443,24.431987743408,8.306,24697934999.79,日振幅值达到15%的前5只证券,-4.07673861,-3.35731415,-12.94964029,-17.98561151
132,000795,英洛华,2025-01-15,主力做T，成功率26.85%,13.01,9.9746,92767763.75,337002963.17,244235199.42,581238162.59,3476834216.0,2.668167591169,16.717454053898,24.6189,14749230180.03,日涨幅偏离值达到7%的前5只证券,-4.8424289,-7.30207533,-12.52882398,-5.22674865
133,000801,四川九洲,2025-02-25,1家机构买入，成功率43.82%,18.56,10.0178,318208325.51,468301630.75,150093305.24,618394935.99,3347399359.0,9.506135700673,18.473891808796,18.1221,18983291349.76,日涨幅偏离值达到7%的前5只证券,-2.90948276,,,
134,000802,北京文化,2025-02-07,主力做T，成功率20.00%,5.85,-1.0152,-52554129.0,49395780.0,101949909.0,151345689.0,793582608.0,-6.622389209417,19.071195295147,7.8287,4185471741.75,连续三个交易日内，跌幅偏离值累计达到20%的证券,1.36752137,-1.1965812,0.68376068,-8.37606838
135,000802,北京文化,2025-02-06,1家机构卖出，成功率30.08%,5.91,-6.1905,-25765094.6,36388735.0,62153829.6,98542564.6,431005272.0,-5.977907063745,22.863424417695,10.4518,4228399657.05,日跌幅偏离值达到7%的前5只证券,-1.01522843,0.33840948,4.06091371,-8.9678511
136,000816,智慧农业,2025-02-26,2家机构卖出，成功率36.64%,4.31,-6.1002,43800108.74,212929810.31,169129701.57,382059511.88,1981375338.0,2.210591193903,19.282540998297,31.061,6191375003.82,日跌幅偏离值达到7%的前5只证券,,,,
137,000816,智慧农业,2025-02-25,2家机构买入，成功率44.61%,4.59,10.0719,69960777.38,172271138.57,102310361.19,274581499.76,1735175628.0,4.031913326298,15.824421189945,24.5108,6593598901.98,连续三个交易日内，涨幅偏离值累计达到20%的证券,-6.10021786,,,
138,000816,智慧农业,2025-02-25,2家机构买入，成功率38.86%,4.59,10.0719,52279977.38,152148803.57,99868826.19,252017629.76,1607076180.0,3.253111335394,15.681747567188,24.5108,6593598901.98,日涨幅偏离值达到7%的前5只证券,-6.10021786,,,
139,000818,航锦科技,2025-02-25,西藏自治区资金卖出，成功率30.57%,32.8,-9.989,35871828.61,849711377.25,813839548.64,1663550925.89,17904855957.0,0.200346926533,9.291060089426,28.74,22217650720.0,连续三个交易日内，跌幅偏离值累计达到20%的证券,-3.53658537,,,
140,000818,航锦科技,2025-02-25,西藏自治区资金卖出，成功率49.87%,32.8,-9.989,-54062794.71,341380385.18,395443179.89,736823565.07,6541805396.0,-0.826420100223,11.263306082454,28.74,22217650720.0,日跌幅偏离值达到7%的前5只证券,-3.53658537,,,
141,000818,航锦科技,2025-02-24,主力做T，成功率24.99%,36.44,-10.0025,-173513293.32,78523697.0,252036990.32,330560687.32,1521824214.0,-11.401664641932,21.721344967376,6.1489,24683268056.0,日跌幅偏离值达到7%的前5只证券,-9.98902305,-13.17233809,,
142,000818,航锦科技,2025-02-21,主力做T，成功率29.80%,40.49,-5.7495,-272186643.13,503024559.47,775211202.6,1278235762.07,9841226347.0,-2.765779726355,12.988582083163,34.0976,27426606026.0,日振幅值达到15%的前5只证券,-10.00246975,-18.99234379,,
143,000818,航锦科技,2025-02-21,主力做T，成功率29.80%,40.49,-5.7495,-272186643.13,503024559.47,775211202.6,1278235762.07,9841226347.0,-2.765779726355,12.988582083163,34.0976,27426606026.0,日跌幅偏离值达到7%的前5只证券,-10.00246975,-18.99234379,,
144,000818,航锦科技,2025-02-20,买一主买，成功率38.58%,42.96,10.0128,-42338399.18,290679622.82,333018022.0,623697644.82,4057805941.0,-1.043381566186,15.37031720808,14.2353,29099703504.0,日涨幅偏离值达到7%的前5只证券,-5.74953445,-15.17690875,,
145,000818,航锦科技,2025-02-19,普通席位买入，成功率40.57%,39.05,10.0,-24389425.66,378459407.56,402848833.22,781308240.78,6432159267.0,-0.379179442666,12.146904458484,24.7039,26451196970.0,日涨幅偏离值达到7%的前5只证券,10.0128041,3.68758003,-18.97567222,
146,000818,航锦科技,2025-02-18,1家机构卖出，成功率31.89%,35.5,-1.9066,-24831843.54,282339598.72,307171442.26,589511040.98,5697724295.0,-0.435820377651,10.346429740332,24.0708,24046542700.0,日振幅值达到15%的前5只证券,10.0,21.01408451,-7.6056338,
147,000818,航锦科技,2025-02-17,普通席位买入，成功率45.13%,36.19,10.0,-58149690.85,194185053.0,252334743.85,446519796.85,2837957683.0,-2.048997812699,15.733842668788,11.8573,24513926206.0,日涨幅偏离值达到7%的前5只证券,-1.90660403,7.90273556,0.69079856,
148,000818,航锦科技,2025-02-14,主力做T，成功率12.08%,32.9,8.7603,0.0,17962305404.92,17962305404.92,35924610809.84,17962305404.92,0.0,200.0,26.5913,22285387460.0,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券,10.0,7.90273556,23.06990881,
149,000818,航锦科技,2025-02-13,1家机构买入，成功率23.46%,30.25,10.0,181917203.2,736413694.28,554496491.08,1290910185.36,8934343396.0,2.036156381469,14.448853465135,7.5823,20490363850.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,8.76033058,19.63636364,42.01652893,
150,000818,航锦科技,2025-02-11,普通席位买入，成功率32.04%,27.05,10.0041,41431573.36,264842913.36,223411340.0,488254253.36,2330933969.0,1.777466625439,20.946721779917,12.8917,18322788170.0,日涨幅偏离值达到7%的前5只证券,1.66358595,11.82994455,31.23844732,21.25693161
151,000818,航锦科技,2025-02-10,主力做T，成功率33.20%,24.59,10.0224,-13469101.41,231744686.89,245213788.3,476958475.19,3164916148.0,-0.425575300581,15.070177309165,1.1408,16656464366.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.00406669,11.83407889,47.17364782,48.19032127
152,000818,航锦科技,2025-02-07,买一主买，成功率24.31%,22.35,9.9902,-18321779.41,208646942.89,226968722.3,435615665.19,2813034574.0,-0.651317249327,15.485613622252,18.9934,15139161390.0,日涨幅偏离值达到7%的前5只证券,10.02237136,21.02908277,47.20357942,81.16331096
153,000818,航锦科技,2025-02-05,普通席位买入，成功率34.75%,18.47,10.006,97372071.03,111520394.46,14148323.43,125668717.89,140787984.0,69.162202812706,89.260968386336,0.2541,12510975878.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.01624256,21.00703844,48.89009204,111.4239307
154,000820,神雾节能,2025-01-10,1家机构卖出，成功率37.19%,3.54,-8.9974,-13387426.77,9785181.0,23172607.77,32957788.77,176684437.0,-7.577026588935,18.653475840659,15.7446,1033969922.46,日振幅值达到15%的前5只证券,9.88700565,16.10169492,8.47457627,-5.93220339
