序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
93,000880,潍柴重机,2025-01-21,3家机构买入，成功率27.81%,22.55,10.0,-31621909.75,181510073.31,213131983.06,394642056.37,1750546117.0,-1.806402553061,22.543939433388,30.5836,3656753100.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,-1.41906874,-4.83370288,-16.69063236,-3.36823882
94,000882,华联股份,2025-01-27,主力做T，成功率24.31%,3.38,-9.8667,-64954770.06,243842795.0,308797565.06,552640360.06,1525587779.0,-4.257688148405,36.224750071231,16.4196,9246038219.08,日跌幅偏离值达到7%的前5只证券,-10.0591716,-18.63905325,-15.97633136,-23.96449704
95,000882,华联股份,2025-01-24,1家机构买入，成功率22.86%,3.75,9.9707,38861990.98,415798074.24,376936083.26,792734157.5,2906189184.0,1.337214768879,27.277445042614,29.5626,10258178497.5,日涨幅偏离值达到7%的前5只证券,-9.86666667,-18.93333333,-26.4,-27.46666667
96,000882,华联股份,2025-01-24,1家机构买入，成功率28.87%,3.75,9.9707,-25096898.9399999,665721499.07,690818398.01,1356539897.08,5591960499.0,-0.44880322285,24.258753210481,29.5626,10258178497.5,连续三个交易日内，涨幅偏离值累计达到20%的证券,-9.86666667,-18.93333333,-26.4,-27.46666667
97,000882,华联股份,2025-01-23,主力做T，成功率30.14%,3.41,10.0,-9495659.68000001,354380936.87,363876596.55,718257533.42,2685771315.0,-0.353554289115,26.743063693046,30.4609,9328103647.06,日涨幅偏离值达到7%的前5只证券,9.97067449,-0.8797654,-19.35483871,-20.23460411
98,000882,华联股份,2025-01-23,主力做T，成功率30.14%,3.41,10.0,-9495659.68000001,354380936.87,363876596.55,718257533.42,2685771315.0,-0.353554289115,26.743063693046,30.4609,9328103647.06,日振幅值达到15%的前5只证券,9.97067449,-0.8797654,-19.35483871,-20.23460411
99,000882,华联股份,2025-01-22,2家机构买入，成功率36.29%,3.1,9.9291,202769032.75,524812546.75,322043514.0,846856060.75,3395329211.0,5.971999183263,24.941795275887,30.6333,8480094224.6,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.0,20.96774194,-11.29032258,-7.09677419
100,000882,华联股份,2025-01-22,1家机构买入，成功率35.93%,3.1,9.9291,146826719.75,397985532.75,251158813.0,649144345.75,2518764695.0,5.829314665299,25.772329866248,30.6333,8480094224.6,日涨幅偏离值达到7%的前5只证券,10.0,20.96774194,-11.29032258,-7.09677419
101,000882,华联股份,2025-01-22,1家机构买入，成功率35.93%,3.1,9.9291,146826719.75,397985532.75,251158813.0,649144345.75,2518764695.0,5.829314665299,25.772329866248,30.6333,8480094224.6,日换手率达到20%的前5只证券,10.0,20.96774194,-11.29032258,-7.09677419
102,000882,华联股份,2025-01-20,1家机构买入，成功率42.85%,2.56,9.8712,101208604.0,171065377.0,69856773.0,240922150.0,813006326.0,12.448685915883,29.633490207307,11.9147,7002916520.96,日涨幅偏离值达到7%的前5只证券,10.15625,21.09375,32.03125,10.9375
103,000882,华联股份,2025-01-06,1家机构卖出，成功率28.88%,2.27,-9.9206,-60308147.58,100947522.6,161255670.18,262203192.78,1076132361.0,-5.604157050343,24.36532923667,16.6607,6209617383.82,日跌幅偏离值达到7%的前5只证券,-2.20264317,7.48898678,-5.28634361,12.7753304
104,000882,华联股份,2025-01-03,1家机构买入，成功率36.43%,2.52,10.0437,83869483.81,263490648.46,179621164.65,443111813.11,2119832900.0,3.956419574864,20.903148220315,22.403,6893495950.32,连续三个交易日内，涨幅偏离值累计达到20%的证券,-9.92063492,-11.9047619,-13.0952381,-7.53968254
105,000886,海南高速,2025-01-02,主力做T，成功率31.33%,6.99,-10.0386,-20946704.0,48872440.0,69819144.0,118691584.0,439038536.0,-4.77103996174,27.034434170945,6.2607,6835079917.02,日跌幅偏离值达到7%的前5只证券,-9.5851216,-13.16165951,-13.73390558,-9.87124464
106,000903,云内动力,2025-01-14,主力做T，成功率25.31%,2.95,4.2403,-6249494.58,95060859.08,101310353.66,196371212.74,848726103.0,-0.736338208276,23.137171349613,16.1498,5664771861.6,日振幅值达到15%的前5只证券,-4.74576271,1.3559322,-6.77966102,-12.20338983
107,000952,广济药业,2025-01-03,主力做T，成功率47.56%,6.5,9.6121,24571159.09,76889177.9,52318018.81,129207196.71,464113257.0,5.294216168016,27.839583283009,11.0522,2235919497.5,连续三个交易日内，涨幅偏离值累计达到20%的证券,-0.15384615,-3.07692308,-15.69230769,-16.76923077
108,000981,山子高科,2025-01-07,普通席位买入，成功率43.67%,2.48,10.2222,-103617652.85,398317369.49,501935022.34,900252391.83,3165436497.0,-3.273408041773,28.440071146055,19.9551,16182385520.96,日涨幅偏离值达到7%的前5只证券,2.41935484,-2.01612903,-4.83870968,-7.66129032
109,000981,山子高科,2025-01-03,普通席位买入，成功率41.86%,2.42,10.0,87101982.0,129652886.0,42550904.0,172203790.0,409699096.0,21.259988818721,42.031772020312,0.8155,15790876193.84,连续三个交易日内，涨幅偏离值累计达到20%的证券,-7.02479339,2.47933884,-9.09090909,-2.47933884
110,000995,皇台酒业,2025-01-03,2家机构买入，成功率24.85%,16.95,1.863,-4552765.25999999,146336716.0,150889481.26,297226197.26,1885408140.0,-0.241473724623,15.764554684696,18.3823,3007065600.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,-9.97050147,-0.9439528,-6.90265487,-1.8879056
111,001202,炬申股份,2025-01-08,普通席位卖出，成功率44.65%,15.62,-9.3442,-11285376.52,43155216.17,54440592.69,97595808.86,302299915.0,-3.733172243863,32.2844314594,20.8646,1412682953.0,日跌幅偏离值达到7%的前5只证券,-1.72855314,-11.52368758,-12.41997439,-11.13956466
112,001202,炬申股份,2025-01-07,普通席位买入，成功率38.40%,17.23,10.0255,5549914.78,64239068.78,58689154.0,122928222.78,537344225.0,1.032841616563,22.876997101811,23.0208,1558292399.5,连续三个交易日内，涨幅偏离值累计达到20%的证券,-9.34416715,-10.91120139,-20.48752176,-18.04991294
113,001255,博菲电气,2025-01-15,主力做T，成功率37.49%,29.34,-10.0,-6114861.6,14913518.0,21028379.6,35941897.6,158622168.0,-3.854985515013,22.658811219879,26.6399,586800000.0,日跌幅偏离值达到7%的前5只证券,-0.03408316,9.95228357,1.36332652,3.3060668
114,001255,博菲电气,2025-01-14,普通席位买入，成功率55.61%,32.6,2.5157,-25770780.32,25151036.0,50921816.32,76072852.32,284721877.0,-9.051211867362,26.718302478738,43.1627,652000000.0,日换手率达到20%的前5只证券,-10.0,-10.03067485,-6.3803681,-10.30674847
115,001270,铖昌科技,2025-01-21,2家机构卖出，成功率19.33%,29.05,-10.0062,-13674588.88,6190729.0,19865317.88,26056046.88,55300933.0,-24.727591630326,47.11683052436,0.7327,2945436525.15,连续三个交易日内，跌幅偏离值累计达到20%的证券,-9.9827883,-5.6454389,-3.13253012,6.71256454
116,001270,铖昌科技,2025-01-20,2家机构卖出，成功率40.41%,32.28,-10.0084,-9806857.68,3880056.0,13686913.68,17566969.68,33719688.0,-29.083476928968,52.097070649052,1.0303,3272932565.64,日跌幅偏离值达到7%的前5只证券,-10.00619579,-18.99008674,-15.89219331,-4.18215613
117,001277,速达股份,2025-01-10,3家机构卖出，成功率38.48%,39.23,-1.7777,20616153.0,52961578.0,32345425.0,85307003.0,262551423.0,7.852234341156,32.491540904732,36.5063,745370000.0,日换手率达到20%的前5只证券,-8.43742034,-3.54320673,-6.32582574,-5.81394501
118,001277,速达股份,2025-01-06,4家机构买入，成功率41.21%,40.04,3.8651,30045403.28,51176663.88,21131260.6,72307924.48,249851314.0,12.02531329493,28.940381910499,34.2719,760760000.0,日换手率达到20%的前5只证券,1.04895105,1.87312687,-10.28971029,-6.51564605
119,001277,速达股份,2025-01-02,1家机构卖出，成功率15.96%,38.96,-2.9155,-16924851.69,23723850.02,40648701.71,64372551.73,340733622.0,-4.967179813561,18.892339227386,45.0905,740240000.0,日换手率达到20%的前5只证券,-1.0523614,2.77207392,2.51540041,-4.64579055
120,001282,三联锻造,2025-01-24,2家机构买入，成功率36.17%,27.03,10.0122,5345840.64,111470646.68,106124806.04,217595452.72,565009148.0,0.94615116568,38.511845956873,38.8504,1509138960.0,日换手率达到20%的前5只证券,-3.18165002,-3.0336663,-3.10765816,-8.509064
121,001282,三联锻造,2025-01-24,2家机构买入，成功率40.25%,27.03,10.0122,66569090.57,185331594.97,118762504.4,304094099.37,1078292963.0,6.173562552499,28.201435955212,38.8504,1509138960.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,-3.18165002,-3.0336663,-3.10765816,-8.509064
122,001306,夏厦精密,2025-01-21,上海资金买入，成功率38.30%,66.1,7.6547,17209592.72,52795663.5,35586070.78,88381734.28,317121645.0,5.426811127951,27.869978499891,31.9941,1024550000.0,日换手率达到20%的前5只证券,-1.45234493,-5.15885023,0.60514372,7.65506808
123,001314,亿道信息,2025-01-07,4家机构买入，成功率42.01%,49.96,0.7461,-12527429.12,130078214.0,142605643.12,272683857.12,939922521.0,-1.332815082106,29.01131221219,38.1767,2586112153.84,日换手率达到20%的前5只证券,-3.36269015,-1.8815052,-8.46677342,-3.96317054
124,001314,亿道信息,2025-01-03,主力做T，成功率46.75%,55.1,-3.4011,2611863.75,212555817.85,209943954.1,422499771.95,1923238340.0,0.13580551592,21.968144205673,61.6759,2852177335.4,日换手率达到20%的前5只证券,-10.0,-9.32849365,-18.96551724,-19.38294011
125,001314,亿道信息,2025-01-02,普通席位买入，成功率45.29%,57.04,10.0096,90044069.0,211242924.0,121198855.0,332441779.0,1513111224.0,5.950922018935,21.970743044333,52.091,2952598824.16,日涨幅偏离值达到7%的前5只证券,-3.40112202,-13.06100982,-14.06030856,-21.86185133
126,001314,亿道信息,2025-01-02,普通席位买入，成功率45.29%,57.04,10.0096,90044069.0,211242924.0,121198855.0,332441779.0,1513111224.0,5.950922018935,21.970743044333,52.091,2952598824.16,日换手率达到20%的前5只证券,-3.40112202,-13.06100982,-14.06030856,-21.86185133
127,001356,富岭股份,2025-01-23,西藏自治区资金买入，成功率28.91%,23.28,339.2453,109457337.32,167796355.47,58339018.15,226135373.62,2400688304.0,4.559414778571,9.419605754034,80.4138,2827822182.0,无价格涨跌幅限制的证券,-24.69931271,-36.51202749,-35.78178694,-38.70274914
128,001366,播恩集团,2025-01-27,普通席位买入，成功率47.90%,11.43,2.7878,-13243427.49,62594849.0,75838276.49,138433125.49,219688660.0,-6.028270867509,63.01332325938,33.1324,636422400.0,日换手率达到20%的前5只证券,-6.64916885,-6.64916885,-3.23709536,-3.58705162
129,001380,华纬科技,2025-01-27,普通席位买入，成功率47.54%,27.59,10.008,20837427.98,56476946.0,35639518.02,92116464.02,247279430.0,8.426672602731,37.251971997833,10.6924,1640766264.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,-7.14026821,-2.53715114,-6.19789779,-8.69880391
130,001389,广合科技,2025-01-23,3家机构买入，成功率28.53%,62.9,2.1933,-41814495.14,123711354.72,165525849.86,289237204.58,827035829.0,-5.055947236356,34.972753832168,33.9922,2394603000.0,日换手率达到20%的前5只证券,-2.19395866,-7.59936407,-9.30047695,-11.79650238
131,001391,国货航,2025-01-10,1家机构卖出，成功率27.06%,7.93,-7.7907,-58703579.02,348014081.47,406717660.49,754731741.96,3245539131.0,-1.808746610364,23.254433593209,46.4562,6652825460.06,日换手率达到20%的前5只证券,-7.06179067,-2.14375788,-10.08827238,-8.70113493
132,001391,国货航,2025-01-09,浙江资金买入，成功率36.11%,8.6,9.9744,120662716.32,380740480.75,260077764.43,640818245.18,3257289563.0,3.704390229552,19.673358256482,47.5834,7214917901.2,日涨幅偏离值达到7%的前5只证券,-7.79069767,-14.30232558,-15.11627907,-16.04651163
133,001391,国货航,2025-01-09,1家机构买入，成功率34.73%,8.6,9.9744,178785322.62,495789828.56,317004505.94,812794334.5,4761466452.0,3.754837389328,17.070252257235,47.5834,7214917901.2,连续三个交易日内，涨幅偏离值累计达到20%的证券,-7.79069767,-14.30232558,-15.11627907,-16.04651163
134,001391,国货航,2025-01-09,浙江资金买入，成功率36.11%,8.6,9.9744,120662716.32,380740480.75,260077764.43,640818245.18,3257289563.0,3.704390229552,19.673358256482,47.5834,7214917901.2,日换手率达到20%的前5只证券,-7.79069767,-14.30232558,-15.11627907,-16.04651163
135,001395,亚联机械,2025-01-27,西藏自治区资金买入，成功率34.96%,49.5,159.434,60621748.53,89472201.19,28850452.66,118322653.85,859765178.0,7.050965784753,13.762205876405,76.5695,954874998.0,无价格涨跌幅限制的证券,-16.16161616,-17.35353535,-17.81818182,-19.13131313
136,002004,华邦健康,2025-01-20,1家机构卖出，成功率43.33%,3.92,-10.0917,-13463195.99,48296428.0,61759623.99,110056051.99,327868504.0,-4.106279141103,33.567131532097,4.4194,7378337695.68,日跌幅偏离值达到7%的前5只证券,-1.2755102,-2.29591837,-1.78571429,0.76530612
137,002025,航天电器,2025-01-15,5家机构卖出，成功率44.25%,44.23,-9.9919,-201899661.19,46928481.4,248828142.59,295756623.99,608844349.0,-33.161129198557,48.576721534127,2.9415,20016774268.44,日跌幅偏离值达到7%的前5只证券,2.19308162,7.46099932,1.65046349,4.90617228
138,002031,巨轮智能,2025-01-27,1家机构卖出，成功率10.08%,6.14,-9.9707,-88857567.35,144529978.0,233387545.35,377917523.35,2129914191.0,-4.171884845196,17.743321535999,17.2263,12171002799.82,日跌幅偏离值达到7%的前5只证券,9.93485342,15.96091205,35.50488599,31.59609121
139,002031,巨轮智能,2025-01-20,主力做T，成功率19.61%,7.04,-2.7624,-315480573.57,336103843.8,651584417.37,987688261.17,4576661158.0,-6.893247340772,21.580978514075,32.8358,13955026011.52,日换手率达到20%的前5只证券,-3.125,-5.68181818,-12.78409091,18.18181818
140,002031,巨轮智能,2025-01-17,主力做T，成功率46.26%,7.24,10.0304,329275480.82,740455291.92,411179811.1,1151635103.02,6111764191.0,5.387568474989,18.842924350973,43.5251,14351475614.12,日换手率达到20%的前5只证券,-2.76243094,-5.80110497,-5.80110497,4.4198895
141,002031,巨轮智能,2025-01-17,主力做T，成功率46.26%,7.24,10.0304,329275480.82,740455291.92,411179811.1,1151635103.02,6111764191.0,5.387568474989,18.842924350973,43.5251,14351475614.12,日涨幅偏离值达到7%的前5只证券,-2.76243094,-5.80110497,-5.80110497,4.4198895
142,002031,巨轮智能,2025-01-15,主力做T，成功率52.28%,6.68,10.0494,120668469.43,477659893.82,356991424.39,834651318.21,4457198396.0,2.707271669538,18.725918033154,34.6931,13241416726.84,日涨幅偏离值达到7%的前5只证券,-1.49700599,8.38323353,-0.5988024,6.58682635
143,002031,巨轮智能,2025-01-15,主力做T，成功率52.28%,6.68,10.0494,120668469.43,477659893.82,356991424.39,834651318.21,4457198396.0,2.707271669538,18.725918033154,34.6931,13241416726.84,日换手率达到20%的前5只证券,-1.49700599,8.38323353,-0.5988024,6.58682635
144,002031,巨轮智能,2025-01-10,西藏自治区资金买入，成功率22.77%,5.77,3.964,25563776.62,805603593.62,780039817.0,1585643410.62,8564643898.0,0.298480321242,18.513827655932,27.8831,11437571035.01,连续三个交易日内，涨幅偏离值累计达到20%的证券,-4.33275563,5.19930676,25.47660312,18.19757366
145,002045,国光电器,2025-01-08,1家机构卖出，成功率33.57%,17.6,-3.9825,-278156662.83,498780060.15,776936722.98,1275716783.13,5416997500.0,-5.134886306113,23.550256080606,19.6897,9888258723.2,连续三个交易日内，跌幅偏离值累计达到20%的证券,3.01136364,-4.82954545,-0.90909091,6.98863636
146,002045,国光电器,2025-01-07,1家机构卖出，成功率41.17%,18.33,-7.8431,-126454207.19,270298329.51,396752536.7,667050866.21,2289377357.0,-5.523519606908,29.136780975422,22.1146,10298396727.06,日跌幅偏离值达到7%的前5只证券,-3.98254228,-1.09110747,-2.40043644,1.90943808
147,002045,国光电器,2025-01-06,主力做T，成功率48.89%,19.89,-10.0,-86354964.0,166447200.0,252802164.0,419249364.0,1196902571.0,-7.214869956195,35.027860592673,10.627,11174856022.98,日跌幅偏离值达到7%的前5只证券,-7.84313725,-11.51332328,-15.53544495,-9.55253896
148,002050,三花智控,2025-01-10,3家机构买入，成功率28.88%,26.7,6.4593,-192198300.46,1452723021.08,1644921321.54,3097644342.62,13261131627.0,-1.449335591155,23.358823588728,9.2384,98001015881.1,连续三个交易日内，涨幅偏离值累计达到20%的证券,-2.62172285,7.11610487,6.51685393,18.08988764
149,002050,三花智控,2025-01-09,1家机构买入，成功率32.38%,25.08,10.0,91004874.82,520149063.14,429144188.32,949293251.46,3171948401.0,2.869052812817,29.927764624441,3.5913,92054886827.64,日涨幅偏离值达到7%的前5只证券,6.45933014,3.66826156,12.44019139,18.7400319
150,002052,*ST同洲,2025-01-27,福建资金卖出，成功率47.30%,5.79,-4.9261,-2977866.3,34910975.0,37888841.3,72799816.3,182548949.0,-1.631270032675,39.879614042588,1.2208,4319084915.76,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,-5.00863558,-9.67184801,-14.33506045,-7.59930915
151,002052,*ST同洲,2025-01-06,主力做T，成功率26.29%,6.5,4.6699,4863926.52,19060204.0,14196277.48,33256481.48,107905087.0,4.507597051472,30.820123874234,1.5833,4848713636.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,-2.0,-1.23076923,4.46153846,-0.76923077
152,002068,黑猫股份,2025-01-21,主力做T，成功率37.00%,10.86,-10.0249,365430.0,87250337.0,86884907.0,174135244.0,584385347.0,0.062532368732,29.798016821253,7.0667,7978542763.56,日跌幅偏离值达到7%的前5只证券,-2.48618785,-5.61694291,-7.3664825,0.82872928
153,002076,星光股份,2025-01-06,2家机构买入，成功率23.62%,2.9,7.0111,-15715614.39,121767015.0,137482629.39,259249644.39,1294969027.0,-1.213589982643,20.019756379084,29.2482,2996428567.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,2.75862069,-1.03448276,-11.03448276,9.65517241
